"YEAR","MONTH","DAY_OF_WEEK","FL_DATE","CARRIER","TAIL_NUM","FL_NUM","ORIGIN","DEST","DEP_TIME","DEP_DELAY","ARR_TIME","ARR_DELAY",
2016,2,2,2016-02-16,"AA","N566AA","1371","DFW","DSM","2013",-2.00,"2204",-2.00,
2016,2,3,2016-02-17,"AA","N4YTAA","1371","DFW","DSM","2055",40.00,"2243",37.00,
2016,2,4,2016-02-18,"AA","N436AA","1371","DFW","DSM","2007",-8.00,"2146",-20.00,
2016,2,5,2016-02-19,"AA","N403AA","1371","DFW","DSM","2012",-3.00,"2159",-7.00,
2016,2,7,2016-02-21,"AA","N541AA","1371","DFW","DSM","2009",-6.00,"2200",-6.00,
2016,2,1,2016-02-22,"AA","N550AA","1371","DFW","DSM","2010",-5.00,"2159",-7.00,
2016,2,2,2016-02-23,"AA","N4WMAA","1371","DFW","DSM","2012",-3.00,"2201",-5.00,
2016,2,3,2016-02-24,"AA","N4YRAA","1371","DFW","DSM","2012",-3.00,"2207",1.00,
2016,2,4,2016-02-25,"AA","N4YBAA","1371","DFW","DSM","2011",-4.00,"2158",-8.00,
2016,2,5,2016-02-26,"AA","N437AA","1371","DFW","DSM","2008",-7.00,"2156",-10.00,
2016,2,7,2016-02-28,"AA","N477AA","1371","DFW","DSM","2014",-1.00,"2205",-1.00,
2016,2,1,2016-02-29,"AA","N494AA","1371","DFW","DSM","2040",25.00,"2219",13.00,
2016,2,6,2016-02-06,"AA","N482AA","1338","DFW","DSM","1658",-2.00,"1852",-1.00,
2016,2,6,2016-02-13,"AA","N4XVAA","1338","DFW","DSM","1708",-2.00,"1858",-5.00,
2016,2,6,2016-02-20,"AA","N438AA","1338","DFW","DSM","1704",-6.00,"1849",-14.00,
2016,2,6,2016-02-27,"AA","N4YEAA","1338","DFW","DSM","1704",-6.00,"1859",-4.00,
2016,2,1,2016-02-01,"AA","N504AA","2275","DFW","DSM","0722",-8.00,"0905",-16.00,
2016,2,2,2016-02-02,"AA","N4YUAA","2275","DFW","DSM","0723",-7.00,"0907",-14.00,
2016,2,3,2016-02-03,"AA","N472AA","2275","DFW","DSM","0718",-12.00,"0907",-14.00,
2016,2,4,2016-02-04,"AA","N4YUAA","2275","DFW","DSM","0723",-7.00,"0926",5.00,
2016,2,5,2016-02-05,"AA","N555AA","2275","DFW","DSM","0724",-6.00,"0909",-12.00,
2016,2,6,2016-02-06,"AA","N437AA","2275","DFW","DSM","0726",-4.00,"0928",7.00,
2016,2,1,2016-02-08,"AA","N483AA","2275","DFW","DSM","0723",-7.00,"0922",1.00,
2016,2,2,2016-02-09,"AA","N514AA","2275","DFW","DSM","0726",-4.00,"0927",6.00,
2016,2,3,2016-02-10,"AA","N502AA","2275","DFW","DSM","0724",-6.00,"0936",15.00,
2016,2,4,2016-02-11,"AA","N4YAAA","2275","DFW","DSM","0722",-8.00,"0901",-20.00,
2016,2,5,2016-02-12,"AA","N4XJAA","2275","DFW","DSM","0723",-7.00,"0911",-10.00,
2016,2,7,2016-02-14,"AA","N425AA","2275","DFW","DSM","0724",-6.00,"0924",3.00,
2016,2,1,2016-02-15,"AA","N4XFAA","2275","DFW","DSM","0736",6.00,"0917",-4.00,
2016,2,2,2016-02-16,"AA","N4XFAA","2275","DFW","DSM","1103",213.00,"1247",206.00,
2016,2,3,2016-02-17,"AA","N479AA","2275","DFW","DSM","0722",-8.00,"0919",-2.00,
2016,2,4,2016-02-18,"AA","N487AA","2275","DFW","DSM","0719",-11.00,"0904",-17.00,
2016,2,5,2016-02-19,"AA","N499AA","2275","DFW","DSM","0740",10.00,"0915",-6.00,
2016,2,7,2016-02-21,"AA","N4XLAA","2275","DFW","DSM","0725",-5.00,"0903",-18.00,
2016,2,1,2016-02-22,"AA","N426AA","2275","DFW","DSM","0727",-3.00,"0909",-12.00,
2016,2,2,2016-02-23,"AA","N564AA","2275","DFW","DSM","0723",-7.00,"0902",-19.00,
2016,2,3,2016-02-24,"AA","N439AA","2275","DFW","DSM","0804",34.00,"0940",19.00,
2016,2,4,2016-02-25,"AA","N514AA","2275","DFW","DSM","0721",-9.00,"0907",-14.00,
2016,2,5,2016-02-26,"AA","N4YUAA","2275","DFW","DSM","0725",-5.00,"0914",-7.00,
2016,2,7,2016-02-28,"AA","N4YLAA","2275","DFW","DSM","0758",28.00,"0942",21.00,
2016,2,1,2016-02-29,"AA","N4XRAA","2275","DFW","DSM","0724",-6.00,"0904",-17.00,
2016,2,1,2016-02-01,"AA","N504AA","2275","DSM","DFW","1023",-8.00,"1227",-15.00,
2016,2,2,2016-02-02,"AA","N4YUAA","2275","DSM","DFW","1038",7.00,"1310",28.00,
2016,2,3,2016-02-03,"AA","N472AA","2275","DSM","DFW","1032",1.00,"1238",-4.00,
2016,2,4,2016-02-04,"AA","N4YUAA","2275","DSM","DFW","1042",11.00,"1229",-13.00,
2016,2,5,2016-02-05,"AA","N555AA","2275","DSM","DFW","1025",-6.00,"1225",-17.00,
2016,2,6,2016-02-06,"AA","N437AA","2275","DSM","DFW","1030",-1.00,"1212",-30.00,
2016,2,1,2016-02-08,"AA","N483AA","2275","DSM","DFW","1026",-5.00,"1234",-8.00,
2016,2,2,2016-02-09,"AA","N514AA","2275","DSM","DFW","1026",-5.00,"1211",-31.00,
2016,2,3,2016-02-10,"AA","N502AA","2275","DSM","DFW","1025",-6.00,"1238",-4.00,
2016,2,4,2016-02-11,"AA","N4YAAA","2275","DSM","DFW","1024",-6.00,"1217",-24.00,
2016,2,5,2016-02-12,"AA","N4XJAA","2275","DSM","DFW","1016",-14.00,"1158",-43.00,
2016,2,7,2016-02-14,"AA","N425AA","2275","DSM","DFW","1027",-3.00,"1248",7.00,
2016,2,1,2016-02-15,"AA","N4XFAA","2275","DSM","DFW","1019",-11.00,"1202",-39.00,
2016,2,2,2016-02-16,"AA","N4XFAA","2275","DSM","DFW","1321",171.00,"1512",151.00,
2016,2,3,2016-02-17,"AA","N479AA","2275","DSM","DFW","1019",-11.00,"1206",-35.00,
2016,2,4,2016-02-18,"AA","N487AA","2275","DSM","DFW","1025",-5.00,"1229",-12.00,
2016,2,5,2016-02-19,"AA","N499AA","2275","DSM","DFW","1025",-5.00,"1229",-12.00,
